BSE Code,company_name,NEWSID,headline,subcategory,extracted_json,raw_text_preview,_provenance,llm_error
500034,BAJAJ FINANCE LIMITED,ec5e928c-6bc7-4438-a19d-4622e08619a5,"S&P Gobal Ratings vide their report dated 17 March 2025, have revised long-term rating outlook for the Company from ''Stable'' to ''Positive''. The credit rating agency revised upward the ....",Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""S&P Global Ratings"", ""rating_old"": ""BBB-"", ""rating_new"": ""BBB"", ""outlook_old"": ""Stable"", ""outlook_new"": ""Positive"", ""effective_date"": null, ""direction"": ""upgrade""}]}","Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014, 
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 7157 6364 
Registere",ok,
500034,BAJAJ FINANCE LIMITED,12321ad6-21a6-4728-8eb6-c91a4144ab16,"The Board of Directors, based on the recommendation of Nomination and Remuneration Committee, has appointed Shri Ajay Kumar Choudhary as an Independent Director of the Company for a period ....",Change in Directorate,"{""director_changes"": [{""name"": ""Ajay Kumar Choudhary"", ""event"": ""appointed"", ""effective_date"": ""2025-02-01"", ""reason"": null, ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014,  
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 7157 6364 
Register",ok,
500034,BAJAJ FINANCE LIMITED,3c75db8a-9e79-4c81-90de-d77aec5fe2b2,We wish to inform that Moody''s Ratings has assigned issuer ratings to the Company for the first time.,Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""Moody's Ratings"", ""rating_old"": null, ""rating_new"": ""Baa3(Stable outlook)/P-3"", ""outlook_old"": null, ""outlook_new"": ""Stable"", ""effective_date"": ""2024-10-17"", ""direction"": ""upgrade""}]}","Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014,  
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 7157 6364 
Register",ok,
500034,BAJAJ FINANCE LIMITED,251af59c-e237-4104-a072-ee82225780dd,"The Board recommended for approval of Members and in accordance with policy for appointment of Auditors, the appointment of Price Waterhouse LLP and Kirtane & Pandit LLP, Chartered Accountants ....",Appointment of Statutory Auditor/s,"{""director_changes"": [{""name"": ""Shri Tarun Bajaj"", ""event"": ""appointed"", ""effective_date"": ""2024-08-01"", ""reason"": null, ""is_independent"": true}], ""auditor_changes"": [{""old_auditor"": null, ""new_auditor"": ""Price Waterhouse LLP and Kirtane & Pandit LLP, Chartered Accountants"", ""effective_date"": null, ""reason_stated"": """"}], ""credit_rating_changes"": []}","Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014,  
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 7157 6364 
Register",ok,
500034,BAJAJ FINANCE LIMITED,43f4856d-519b-451f-ab99-f582844f892d,"The Board of Directors, based on the recommendation of the Nomination and Remuneration Committee, has recommended to the Shareholders, the appointment of Shri Tarun Bajaj as an Independent ....",Change in Directorate,"{""director_changes"": [{""name"": ""Shri Tarun Bajaj"", ""event"": ""appointed"", ""effective_date"": ""2024-08-01"", ""reason"": null, ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014,  
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 7157 6364 
Register",ok,
500034,BAJAJ FINANCE LIMITED,cbbfd548-f286-4edf-87d3-cc73bf1104ed,Re- appointment of Director,Change in Directorate,"{""director_changes"": [{""name"": ""Dr. Naushad Forbes"", ""event"": ""reappointed"", ""effective_date"": ""2024-04-01"", ""reason"": ""personal"", ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014,  
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 7157 6364 
Register",ok,
500034,BAJAJ FINANCE LIMITED,ce0a1bca-e2ea-46ad-aff5-106af5d5df91,Details under schedule III-Part A - A(7C) read with regulation 30 of the SEBI Listing Regulations,Resignation of Director,"{""director_changes"": [{""name"": ""Rakesh Bhatt"", ""event"": ""resigned"", ""effective_date"": ""2024-01-31"", ""reason"": ""personal"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Page 1 of 3 
 
Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014,  
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 7157",ok,
500034,BAJAJ FINANCE LIMITED,6b59387f-5a2f-48a3-a0eb-427212159934,Resignation of Shri Rakesh Bhatt (DIN: 02531541) as an Executive Director of the Company w.e.f. close of business hours on 31 January 2024.,Resignation of Director,"{""director_changes"": [{""name"": ""Rakesh Bhatt"", ""event"": ""resigned"", ""effective_date"": ""2024-01-31"", ""reason"": ""personal"", ""is_independent"": false}, {""name"": ""Anami N Roy"", ""event"": ""reappointed"", ""effective_date"": ""2024-04-01"", ""reason"": null, ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Page 1 of 9 
 
 
Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014,  
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 71",ok,
500034,BAJAJ FINANCE LIMITED,f6220f97-b398-4c17-bdbe-979004a6d502,Re-appointment of Director and Changes in Key Managerial Personnel,Change in Directorate,"{""director_changes"": [{""name"": ""Anami N Roy"", ""event"": ""reappointed"", ""effective_date"": ""2024-04-01"", ""reason"": ""unstated"", ""is_independent"": true}, {""name"": ""Rakesh Bhatt"", ""event"": ""resigned"", ""effective_date"": ""2024-01-31"", ""reason"": ""personal"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","Page 1 of 9 
 
 
Corporate Office: 4th Floor, Bajaj Finserv Corporate Office, Off Pune-Ahmednagar Road, Viman Nagar, Pune - 411 014,  
Maharashtra, India  
Corporate Office Extn.: 3rd Floor, Panchshil Tech Park, Viman Nagar, Pune – 411 014, Maharashtra, India  
Tel: +91 20 7157 6403 | Fax: +91 20 71",ok,
500034,BAJAJ FINANCE LIMITED,9f5b5e69-b5f7-4af2-85d4-4850ec329c1c,S&P Global Ratings vide its report dated 26 June 2023 have upgraded the credit rating of the Company.,Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""S&P Global Ratings"", ""rating_old"": ""BB+/Positive"", ""rating_new"": ""BBB-/Stable"", ""outlook_old"": null, ""outlook_new"": null, ""effective_date"": ""2023-06-26"", ""direction"": ""upgrade""}, {""agency"": ""S&P Global Ratings"", ""rating_old"": ""B"", ""rating_new"": ""A-3"", ""outlook_old"": null, ""outlook_new"": null, ""effective_date"": ""2023-06-26"", ""direction"": ""upgrade""}]}","26 June 2023 
Sir/Madam, 
Sub: Intimation of upgrade in credit rating pursuant to Regulation 30 of SEBI 
(Listing Obligations and Disclosure Requirements) Regulations, 2015 
We wish to inform that S&P Global Ratings vide their report dated 26 June 2023, have 
upgraded the credit rating of the Compan",ok,
500034,BAJAJ FINANCE LIMITED,11a61efd-2cda-4e5c-af5b-7967fb2f041a,"Information pursuant to Regulation 30 - SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",Change in Directorate,"{""director_changes"": [{""name"": ""Dr. Arindam Bhattacharya"", ""event"": ""appointed"", ""effective_date"": ""2023-04-01"", ""reason"": ""unstated"", ""is_independent"": true}, {""name"": ""Shri Anup Saha"", ""event"": ""appointed"", ""effective_date"": ""2023-04-01"", ""reason"": ""unstated"", ""is_independent"": null}, {""name"": ""Shri Rakesh Bhatt"", ""event"": ""appointed"", ""effective_date"": ""2023-04-01"", ""reason"": ""unstated"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","BAJAJ FINANCE LIMITED 
 
 
Corporate Office Ext.: 3rd Floor, Panchshil Tech Park, Viman 
Nagar, Pune-411014, Maharashtra, India 
                    
Registered Office: Akurdi, Pune-411035, Maharashtra, India  
 
Tel: +91 20 71576403 
Fax: +91 20 71576364 
Corporate ID No.: 
L65910MH1987PLC042961 
 ",ok,
500034,BAJAJ FINANCE LIMITED,f68c9c22-8a1f-427f-b199-b05ce1fae319,"Resignation of Shri Madhur Bajaj (DIN: 00014593) as a Non-executive Director of the Company w.e.f., close of business hours on 31 July 2022.",Change in Directorate,"{""director_changes"": [{""name"": ""Shri Madhur Bajaj"", ""event"": ""ceased"", ""effective_date"": ""2022-07-31"", ""reason"": ""resignation"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","BAJAJ FINANCE LIMITED 
27 July 2022 
THE MANAGER, 
THE MANAGER, 
BSE LIMITED 
LISTING DEPARTMENT 
DCS-CRD 
NATIONAL STOCK EXCHANGE OF INDIA 
PHIROZE :JEE:JEEBHOY TOWERS 
LTD. EXCHANGE PLAZA, C-1. BLOCK G, 
DALAL STREET, 
BANDRA -
KURLA COMPLEX, BANDRA 
MUMBAI - 400 001 
(EAST) MUMBAI - 400 051 
SCRI",ok,
500034,BAJAJ FINANCE LIMITED,759c51cf-8df6-47a1-928a-99f11fd5804c,"Resignation of Shri Madhur Bajaj (DIN: 00014593) as a Non-executive Director of the Company w.e.f., close of business hours on 31 July 2022.",Resignation of Director,"{""director_changes"": [{""name"": ""Shri Madhur Bajaj"", ""event"": ""ceased"", ""effective_date"": ""2022-07-31"", ""reason"": ""resignation"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","BAJAJ FINANCE LIMITED 
27 July 2022 
THE MANAGER, 
THE MANAGER, 
BSE LIMITED 
LISTING DEPARTMENT 
DCS-CRD 
NATIONAL STOCK EXCHANGE OF INDIA 
PHIROZE :JEE:JEEBHOY TOWERS 
LTD. EXCHANGE PLAZA, C-1. BLOCK G, 
DALAL STREET, 
BANDRA -
KURLA COMPLEX, BANDRA 
MUMBAI - 400 001 
(EAST) MUMBAI - 400 051 
SCRI",ok,
500034,BAJAJ FINANCE LIMITED,9546772e-3ed6-4565-a7ca-da76268b0286,Details under schedule III - Part A - A(7B)  read with Regulation 30 of the SEBI Listing Regulations,Resignation of Director,"{""director_changes"": [{""name"": ""Dr. Gita Piramal"", ""event"": ""resigned"", ""effective_date"": ""2022-04-30"", ""reason"": ""health"", ""is_independent"": true}, {""name"": ""Shri Ranjan Sanghi"", ""event"": ""resigned"", ""effective_date"": ""2022-04-30"", ""reason"": ""his age and ill health"", ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","BAJAJ FINANCE LIMITED 
29 April 2022 
THE MANAGER, 
THE MANAGER, 
BSE LIMITED 
LISTING DEPARTMENT 
DCS-CRD 
NATIONAL STOCK EXCHANGE OF INDIA 
PHIROZE :JEE:JEEBHOV TOWERS 
LTD. 
DALAL STREET, 
EXCHANGE PLAZA, C-1. BLOCK G, 
MUMBAI - 400 001 
BANDRA - KURLA COMPLEX, BANDRA 
(EAST), 
MUMBAI - 400 051 
",ok,
500034,BAJAJ FINANCE LIMITED,011f8319-e9a9-4fe1-b27c-86d4a85a6662,"Pursuant to the provisions of Regulation 30 read with Part A of Schedule Ill of the Listing Regulations, we wish to inform you that Dr. Gita Piramal and Shri Ranjan Sanghi has tendered ....",Resignation of Director,"{""director_changes"": [{""name"": ""Dr. Gita Piramal"", ""event"": ""resigned"", ""effective_date"": ""2022-04-30"", ""reason"": ""health"", ""is_independent"": true}, {""name"": ""Shri Ranjan Sanghi"", ""event"": ""resigned"", ""effective_date"": ""2022-04-30"", ""reason"": ""other_professional"", ""is_independent"": true}, {""name"": ""Ms. Radhika Haribhakti"", ""event"": ""appointed"", ""effective_date"": ""2022-05-01"", ""reason"": null, ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","BAJAJ FINANCE LIMITED 
27 April 2022 
THE MANAGER, 
THE MANAGER, 
BSE LIMITED 
LISTING DEPARTMENT 
DCS-CRD 
NATIONAL STOCK EXCHANGE OF INDIA 
PHI ROZE :JEE:JEEBHOY TOWERS 
LTD. 
DALAL STREET, 
EXCHANGE PLAZA, C-1. BLOCK G, 
MUMBAI - 400 001 
BANDRA- KURLA COMPLEX, BAND RA 
(EAST), 
MUMBAI - 400 051 ",ok,
500034,BAJAJ FINANCE LIMITED,8a9b42cc-738b-407e-9e6a-053be4a44e12,Outcome of Board Meeting,Change in Directorate,"{""director_changes"": [{""name"": ""Dr. Gita Piramal"", ""event"": ""resigned"", ""effective_date"": ""2022-04-30"", ""reason"": ""health"", ""is_independent"": true}, {""name"": ""Shri Ranjan Sanghi"", ""event"": ""resigned"", ""effective_date"": ""2022-04-30"", ""reason"": ""other_professional"", ""is_independent"": true}, {""name"": ""Ms. Radhika Haribhakti"", ""event"": ""appointed"", ""effective_date"": ""2022-05-01"", ""reason"": null, ""is_independent"": true}], ""auditor_changes"": [], ""credit_rating_changes"": []}","BAJAJ FINANCE LIMITED 
27 April 2022 
THE MANAGER, 
THE MANAGER, 
BSE LIMITED 
LISTING DEPARTMENT 
DCS-CRD 
NATIONAL STOCK EXCHANGE OF INDIA 
PHI ROZE :JEE:JEEBHOY TOWERS 
LTD. 
DALAL STREET, 
EXCHANGE PLAZA, C-1. BLOCK G, 
MUMBAI - 400 001 
BANDRA- KURLA COMPLEX, BAND RA 
(EAST), 
MUMBAI - 400 051 ",ok,
500106,IFCI Limited,76cd52f3-9c4d-4cbd-8936-70ac0721c594,Update,Change in Directorate,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": []}","No. IFCl/CS/2025-2 
1.National Stock Exchange of 
India Limited 
Exchange Plaza 
Plot No. C/1, G Block, Bandra Kuria 
Complex, Bandra (East) 
Mumbai — 400 051 
CODE:IFCI 
No. IFCl/CS/2025- 2 5 - 
2. BSE Limited 
Department of Corporate Service 
Phiroze JeeJeebhoy Tower 
Dalai Street, Fort 
Mumbai — ",ok,
500106,IFCI Limited,345c6408-1fae-40f9-8518-aeb7ce01e93e,Change in Directors of the Company,Change in Directorate,"{""director_changes"": [{""name"": ""Rahul Bhave"", ""event"": ""appointed"", ""effective_date"": ""2025-03-21"", ""reason"": ""appointment"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","No. IFCl/CS/2025-  24 9 
No. IFCl/CS/2025- ,25D 
1.National Stock Exchange of India 
Limited 
Exchange Plaza 
Plot No. C/1, G Block, Bandra Kurla 
Complex, Bandra (East) 
Mumbai — 400 051 
CODE:IFCI 
2. BSE Limited 
Department of Corporate Service 
Phiroze JeeJeebhoy Tower 
Dalai Street, Fort 
Mumba",ok,
500106,IFCI Limited,573ee315-61be-4258-93fa-896d922c6bc4,Appointment of Statutory Auditor by C&AG,Appointment of Statutory Auditor/s,"{""director_changes"": [], ""auditor_changes"": [{""old_auditor"": null, ""new_auditor"": ""S Mann & Co."", ""effective_date"": ""2024-09-19"", ""reason_stated"": """"}], ""credit_rating_changes"": []}","No. IFCl/CS/2024- G 2, i- 
1.National Stock Exchange of 
India Limited 
Exchange Plaza 
Plot No. C/1, G Block, Bandra Kuria 
Complex, Bandra (East) 
Mumbai – 400 051 
CODE:IFCI 
No. IFCl/CS/2024- 6 S E 
2. BSE Limited 
Department of Corporate Service 
Phiroze 3eeJeebhoy Tower 
Dalai Street, Fort 
Mu",ok,
500106,IFCI Limited,25c7e3d5-4196-4d19-b7cc-99e0564f7a56,"IFCI Limited has informed cessation of Shri Manoj Mittal as MD & CEO of IFCI Limited w.e.f. July 27, 2024",Cessation,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": []}","No. IFCl/CS/2024- 480 
1.National Stock Exchange of 
India Limited 
Exchange Plaza, Plot No. C/1, G Block, 
Bandra Kurla Complex, Bandra (East), 
Mumbai – 400 051 
CODE:IFCI 
No. IFC!/CS/2024- 481 
/ BSE Limited 
Department of Corporate Service 
Phiroze JeeJeebhoy Tower 
Dalai Street, Fort, Mumbal —",ok,
500106,IFCI Limited,2e614c30-337b-4442-9ed2-98631dea6629,"Extension of Tenure of Shri Manoj Mittal, MD & CEO, IFCI Limited",Change in Directorate,"{""director_changes"": [{""name"": ""Shri Manoj Mittal"", ""event"": ""reappointed"", ""effective_date"": ""2024-06-12"", ""reason"": """", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","L
No. IFCl/CS/2024-:39 0 
1.National Stock Exchange of 
India Limited 
Exchange Plaza, Plot No. C/1, G Block, 
Bandra Kuria Complex, Bandra (East), 
Mumbai – 400 051 
No. IFCl/CS/2024- 3 9`• 
2. BSE Limited 
Department of Corporate Service 
Phiroze JeeJeebhoy Tower 
Dalai Street, Fort, Mumbal — 400 ",ok,
500106,IFCI Limited,9a5a3fd8-9d72-4105-b815-873fbd2ec68f,Change in Directorate,Change in Directorate,"{""director_changes"": [{""name"": ""Jitendra Asati"", ""event"": ""appointed"", ""effective_date"": ""2024-04-04"", ""reason"": null, ""is_independent"": null}, {""name"": ""Surjith Karthikeyan"", ""event"": ""appointed"", ""effective_date"": ""2024-04-04"", ""reason"": null, ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","IFC1 Limited 
Regd. Office: 
arrl tub. At 31-fd 
rt-Ato claiC1eD 
 
1AVI, 
•IAMT - 110 019 
IFCI Towel; 61 Nehru Place, New Delhi - 110 019 
311-4176Z11311 	ciq, 61 	lle 
4179 
2648 
2800 
8471 
Phone: +91-4173 2000, 4179 2800 
Fax: +91-11-2623 0201, 2648 8471 
Website: www.ifciltd.com 
WHI1. +91-11",ok,
500106,IFCI Limited,b7623a3a-48d2-46e5-a089-e6966714d62b,Change in Directors,Change in Directorate,"{""director_changes"": [{""name"": ""Shri Jitendra Asati"", ""event"": ""appointed"", ""effective_date"": ""2024-03-27"", ""reason"": null, ""is_independent"": null}, {""name"": ""Shri Surjith Karthikeyan"", ""event"": ""appointed"", ""effective_date"": ""2024-03-27"", ""reason"": null, ""is_independent"": null}, {""name"": ""Shri Mukesh Kumar Bansal"", ""event"": ""ceased"", ""effective_date"": ""2024-03-27"", ""reason"": ""term_ended"", ""is_independent"": null}, {""name"": ""Shri Kartikeya Misra"", ""event"": ""ceased"", ""effective_date"": ""2024-03-27"", ""reason"": ""term_ended"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","No. IFCl/CS/2024-2 qo 
No. IFCl/CS/2024- 29- 
1. National Stock Exchange of India 
Limited 
Exchange Plaza 
Plot No. C/1, G Block, Bandra Kuria 
Complex, Bandra (East) 
Mumbai — 400 051 
CODE:IFCI  
2. BSE Limited 
Department of Corporate Service 
Phiroze Jedeebhoy Tower 
Dalai Street, Fort 
Mumbai ",ok,
500106,IFCI Limited,b6d4ebbe-a034-473e-9c50-627bf416b020,Intimation w.r.t. Change in Directors - Appointment of DMD,Change in Directorate,"{""director_changes"": [{""name"": ""Rahul Bhave"", ""event"": ""appointed"", ""effective_date"": ""2023-11-28"", ""reason"": ""appointment"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","41FCI 
LIMITED 
*7E* 3TrifFrra—g 
(A Govemment of India UndertakOKO 
titsOff 
9 	RcdT - 110 019 
2800 
8471 
IFCI Limited 
Regd. Office: 
IFCI Tower, 61 Nehru Place, New Delhi - 110 019 
Phone: +91-4173 2000, 4179 2800 
Fax: +91-11-2623 0201, 2648 8471 
Website: www.ifciltd.com 
CIN: L74899DL1993G01",ok,
500106,IFCI Limited,b7ca6a82-616f-485a-9d2c-111271f88235,Appointment of Statutory Auditor,Appointment of Statutory Auditor/s,"{""director_changes"": [], ""auditor_changes"": [{""old_auditor"": null, ""new_auditor"": ""S Mann & Co."", ""effective_date"": ""2023-09-12"", ""reason_stated"": """"}], ""credit_rating_changes"": []}","F C I 
LIMITED 
34 RIF* ail 
(A Government of India Undertaking; 
Crnil twee( 	
d451,4) 
September 26, 2023 
No. IFCl/CS/2023- 
1. BSE Limited 
Department of Corporate Service 
Phiroze JeeJeebhoy Tower 
Dalai Street, Fort 
Mumbai — 400 001 
No. IF:Cl/CS/2023- lig? 
2.National Stock Exchange of 
Indi",ok,
500106,IFCI Limited,0db2a225-43bd-4dc9-96e0-2c6733b725ad,Intimation of Change in Directors - Appointment of Shri Kartikeya Misra,Change in Directorate,"{""director_changes"": [{""name"": ""Shri Kartikeya Misra"", ""event"": ""appointed"", ""effective_date"": ""2023-02-02"", ""reason"": null, ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","CIFCI 
LIMITED 
afft7t6AairtNfitv 
(A Government of India Undertaking) 
(11Fq (lIt d4M•f) 
No. IFCl/CS/2023- 
-3 	
February 02, 2023 
BSE Limited 
Department of Corporate Services 
Phiroze .JeeJeebhoy Tower 
Dalai Street, Fort 
Mumbai — 400 001 
CODE: 500106 
Dear Sir/Madam, 
Re: Change in Director ",ok,
500106,IFCI Limited,c63b3cf8-aed2-4d3b-b0f9-05432b7a76d3,Intimation of Change in Directors - Appointment of Shri Mukesh Kumar Bansal,Change in Directorate,"{""director_changes"": [{""name"": ""Shri Mukesh Kumar Bansal"", ""event"": ""appointed"", ""effective_date"": ""2023-02-02"", ""reason"": null, ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","trolFCI 
LIMITED 
ailfircR14314fFriTal"" 
(A Government of indla Underlakfr) 
(tige trorrr 'WE tvA,+) 
No. IFCl/CS/2023- c"" 	
February 02, 2023 
BSE Limited 
Department of Corporate Services 
Phiroze JeeJeebhoy Tower 
Dalai Street, Fort 
Mumbai — 400 001 
CODE: 500106 
Dear Sir/Madam, 
Re: Change in ",ok,
500106,IFCI Limited,bc925a82-ce30-4719-93a6-eb7afec29516,Announcement under Regulation 30 - SEBI - LODR - Change in Directors - Dr. Bhushan Kumar Sinha,Change in Directorate,"{""director_changes"": [{""name"": ""Dr. Bhushan Kumar Sinha"", ""event"": ""ceased"", ""effective_date"": ""2023-01-06"", ""reason"": ""unstated"", ""is_independent"": null}, {""name"": ""Shri Mukesh Kumar Bansal"", ""event"": ""appointed"", ""effective_date"": ""2023-01-06"", ""reason"": ""unstated"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","011FCI 
LIMITED 
Government of India Undertaking) 
(NW eitrnhe551 aTiwr) 
No./IFCl/CS/2023 
17_ 	
January 06, 2023 
The BSE Ltd. 
Department of Corporate Services 
Phiroze Jeejeebhoy Tower 
Dalai Street, Fort 
Mumbai — 400001 
CODE: 500106 
Dear Sir/Madam, 
Sub: Change in Directors. 
Pursuant to the",ok,
500106,IFCI Limited,a497557d-6d32-4e31-8424-a2f07ae6f129,Announcement under Regulation 30 of SEBI-LODR - Change in Directors - Ms. Anindita Sinharay,Change in Directorate,"{""director_changes"": [{""name"": ""Ms. Anindita Sinharay"", ""event"": ""ceased"", ""effective_date"": ""2023-01-06"", ""reason"": ""unstated"", ""is_independent"": null}, {""name"": ""Shri Kartikeya Misra"", ""event"": ""appointed"", ""effective_date"": ""2023-01-06"", ""reason"": ""unstated"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","01FCI 
,314 4,3 LIMITED 
(A Government of India  Undertaking) 
tftrrdi tiZWNT) 
No./IFCl/CS/2023 —/5 	
January 06, 2023 
The BSE Ltd. 
Department of Corporate Services 
Phiroze Jeejeebhoy Tower 
Dalai Street, Fort 
Mum bai — 400001 
CODE: 500106 
Dear Sir/Madam, 
Sub: Change in Directors. 
Pursuant ",ok,
500106,IFCI Limited,15151585-8d5f-412f-906e-3b0505160d96,"This is inform that Shri K Kadiresan, Non- Executive Director has resigned from the Board w.e.f October 2, 2022, due to personal reasons.",Change in Directorate,"{""director_changes"": [{""name"": ""Shri K Kadiresan"", ""event"": ""resigned"", ""effective_date"": ""2022-10-02"", ""reason"": ""personal"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","LIMITED 
(A Government of India Undertaking) 
(11RU eei e Piftg) 
No. IFCl/CS/2022-5- 1q 	
October 03, 2022 
BSE Limited 
Department of Corporate Services 
Phiroze JeeJeebhoy Tower 
Dalai Street, Fort 
Munnbai — 400 001 
CODE: 500106 
Dear Sir/Madam, 
Subject: Change in Directors 
As per the provisi",ok,
500106,IFCI Limited,bdf52e8a-5cc5-44af-875d-09b18f5a40ce,"This is to inform that Shri Sunil Kumar Bansal, Deputy Managing Director has ceased to be on the Board of the Company w.e.f September 13, 2022.",Change in Directorate,"{""director_changes"": [{""name"": ""Sunil Kumar Bansal"", ""event"": ""ceased"", ""effective_date"": ""2022-09-13"", ""reason"": ""term_ended"", ""is_independent"": null}], ""auditor_changes"": [], ""credit_rating_changes"": []}","AFC' 
LIMITED 
,3147FArGICtreft 
t.A Government of India Undertaking; 
tdiral tetee2; 	axt;Wg't 
No./IFCl/CS/2022 	
September 14, 2022 
The BSE Ltd. 
Department of Corporate Services 
Phiroze Jeejeebhoy Tower 
Dalai Street, Fort 
Mumbai — 400001 
CODE: 500106 
Dear Sir/Madam, 
Sub: Change in Directo",ok,
500106,IFCI Limited,88b61988-014a-4840-ac5b-8ba606dfba6a,Intimation under Regulation 30 of SEBI (LODR),Credit Rating,"{""director_changes"": [], ""auditor_changes"": [], ""credit_rating_changes"": [{""agency"": ""CARE Ratings Limited"", ""rating_old"": null, ""rating_new"": ""BB"", ""outlook_old"": ""Negative"", ""outlook_new"": ""Negative"", ""effective_date"": null, ""direction"": ""reaffirmed""}]}","egIFC1 
 
air4 cri:F 
 
LIM ITED 
(A 
(A Gorn 
vement of !Oa Undertaking) 
rea 	w' 
(kt 	iforri 
main) 
No, IFCl/CS/2022-3c9 
BSE Limited 
Department of Corporate Services 
Phiroze JeeJeebhoy Tower 
Dalai Street, Fort 
Mumbai — 400001 
July 08, 2022 
CODE: 500106 
Dear Sir / Madam, 
Subject: Credit ",ok,
